protocol_id,model_name,step,start_s,end_s,action,action_family,expected_motion,observed_motion,action_motion_match,mad_2s,motion_threshold,ref_mad_before,ref_mad_after,best_shift_x,best_shift_y,best_shift_mse,target_visible_after_label,distance_after_label,yaw_after_label,lateral_after_label,video_hash,video_path
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,8,16.0,18.0,HOLD,hold,False,True,False,26.07,16.333,38.098,38.576,-8,4,875.712,False,0.0,45.0,-0.42,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,9,18.0,20.0,YAW_L,yaw,True,True,True,29.093,16.333,38.576,41.071,10,-10,1384.498,True,0.0,0.0,-0.42,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,10,20.0,22.0,HOLD,hold,False,False,True,0.905,16.333,41.071,41.407,0,0,1.52,True,0.0,0.0,-0.42,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,11,22.0,24.0,HOLD,hold,False,False,True,0.743,16.333,41.407,41.567,0,0,1.119,True,0.0,0.0,-0.42,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,12,24.0,26.0,HOLD,hold,False,False,True,0.64,16.333,41.567,41.483,0,0,0.905,True,0.0,0.0,-0.42,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,13,26.0,28.0,HOLD,hold,False,True,False,22.707,16.333,41.483,38.984,-8,10,789.127,True,0.0,0.0,-0.42,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,14,28.0,30.0,YAW_R,yaw,True,True,True,29.295,16.333,38.984,46.412,0,2,1514.775,False,0.0,45.0,-0.42,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,15,30.0,32.0,RIGHT,translate,True,True,True,29.898,16.333,46.412,40.233,-10,-10,1084.206,False,0.0,45.0,0.0,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,16,32.0,34.0,RIGHT,translate,True,True,True,28.8,16.333,40.233,38.888,4,-6,921.233,False,0.0,45.0,0.42,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,17,34.0,36.0,RIGHT,translate,True,True,True,33.636,16.333,38.888,45.659,8,-8,1647.782,False,0.0,45.0,0.84,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,18,36.0,38.0,RIGHT,translate,True,True,True,35.592,16.333,45.659,46.191,-6,-2,1999.063,False,0.0,45.0,1.26,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,19,38.0,40.0,YAW_L,yaw,True,True,True,35.205,16.333,46.191,41.934,-6,2,2136.32,False,0.0,0.0,1.26,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,20,40.0,42.0,HOLD,hold,False,False,True,1.268,16.333,41.934,42.397,0,0,2.77,False,0.0,0.0,1.26,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,21,42.0,44.0,HOLD,hold,False,False,True,1.43,16.333,42.397,42.285,0,0,3.375,False,0.0,0.0,1.26,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,22,44.0,46.0,HOLD,hold,False,False,True,1.174,16.333,42.285,42.367,0,0,2.477,False,0.0,0.0,1.26,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,23,46.0,48.0,HOLD,hold,False,False,True,1.256,16.333,42.367,42.176,0,0,2.827,False,0.0,0.0,1.26,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,24,48.0,50.0,HOLD,hold,False,False,True,1.235,16.333,42.176,42.117,0,0,2.735,False,0.0,0.0,1.26,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,25,50.0,52.0,HOLD,hold,False,False,True,1.642,16.333,42.117,41.984,0,0,4.68,False,0.0,0.0,1.26,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,26,52.0,54.0,HOLD,hold,False,True,False,35.618,16.333,41.984,46.047,8,-2,2140.821,False,0.0,0.0,1.26,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,27,54.0,56.0,YAW_R,yaw,True,True,True,44.725,16.333,46.047,48.525,10,0,2976.44,False,0.0,45.0,1.26,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,28,56.0,58.0,LEFT,translate,True,True,True,32.4,16.333,48.525,39.83,-8,6,1814.633,False,0.0,45.0,0.84,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,29,58.0,60.0,LEFT,translate,True,True,True,33.688,16.333,39.83,44.354,-10,10,1388.658,False,0.0,45.0,0.42,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,30,60.0,62.0,LEFT,translate,True,True,True,26.871,16.333,44.354,47.961,10,10,913.763,False,0.0,45.0,0.0,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,31,62.0,64.0,YAW_L,yaw,True,True,True,27.841,16.333,47.961,45.337,0,-10,1546.73,True,0.0,0.0,0.0,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,32,64.0,66.0,HOLD,hold,False,False,True,1.072,16.333,45.337,45.094,0,0,2.697,True,0.0,0.0,0.0,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,33,66.0,68.0,HOLD,hold,False,False,True,0.874,16.333,45.094,44.801,0,0,1.436,True,0.0,0.0,0.0,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_game3,34,68.0,70.0,HOLD,hold,False,False,True,0.838,16.333,44.801,44.735,0,0,1.549,True,0.0,0.0,0.0,83bf2220c981b9454ebe58dcef10db6e,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_game3/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,0,0.0,2.0,HOLD,hold,False,False,True,37.205,50.747,0.0,37.205,10,2,2245.427,True,0.0,0.0,0.0,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,1,2.0,4.0,HOLD,hold,False,False,True,40.518,50.747,37.205,44.988,2,10,2997.944,True,0.0,0.0,0.0,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,2,4.0,6.0,HOLD,hold,False,False,True,33.292,50.747,44.988,32.778,-6,-10,1732.785,True,0.0,0.0,0.0,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,3,6.0,8.0,RIGHT,translate,True,False,False,28.153,50.747,32.778,45.187,4,10,1056.299,True,0.0,0.0,0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,4,8.0,10.0,YAW_R,yaw,True,False,False,32.115,50.747,45.187,48.975,-8,0,1519.05,False,0.0,45.0,0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,5,10.0,12.0,LEFT,translate,True,False,False,48.399,50.747,48.975,57.273,-10,0,3858.713,False,0.0,45.0,0.0,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,6,12.0,14.0,LEFT,translate,True,False,False,18.882,50.747,57.273,60.095,2,0,602.656,False,0.0,45.0,-0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,7,14.0,16.0,HOLD,hold,False,False,True,21.521,50.747,60.095,62.335,0,0,885.352,False,0.0,45.0,-0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,8,16.0,18.0,HOLD,hold,False,False,True,34.538,50.747,62.335,65.136,10,0,2173.353,False,0.0,45.0,-0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,9,18.0,20.0,YAW_L,yaw,True,False,False,39.23,50.747,65.136,59.618,-10,0,2268.792,True,0.0,0.0,-0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,10,20.0,22.0,HOLD,hold,False,False,True,37.029,50.747,59.618,55.666,-10,0,1995.276,True,0.0,0.0,-0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,11,22.0,24.0,HOLD,hold,False,False,True,43.135,50.747,55.666,65.154,10,0,3073.974,True,0.0,0.0,-0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,12,24.0,26.0,HOLD,hold,False,False,True,21.507,50.747,65.154,64.253,-2,0,967.275,True,0.0,0.0,-0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,13,26.0,28.0,HOLD,hold,False,False,True,28.273,50.747,64.253,65.88,2,0,1230.671,True,0.0,0.0,-0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,14,28.0,30.0,YAW_R,yaw,True,False,False,29.818,50.747,65.88,66.986,2,0,1262.551,False,0.0,45.0,-0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,15,30.0,32.0,RIGHT,translate,True,False,False,49.025,50.747,66.986,71.388,8,0,3494.584,False,0.0,45.0,0.0,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,16,32.0,34.0,RIGHT,translate,True,False,False,46.775,50.747,71.388,71.917,10,0,2208.735,False,0.0,45.0,0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,17,34.0,36.0,RIGHT,translate,True,True,True,56.389,50.747,71.917,65.367,-10,-2,4551.681,False,0.0,45.0,0.84,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,18,36.0,38.0,RIGHT,translate,True,True,True,52.171,50.747,65.367,55.385,-10,0,3726.343,False,0.0,45.0,1.26,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,19,38.0,40.0,YAW_L,yaw,True,True,True,60.466,50.747,55.385,76.554,10,0,5131.271,False,0.0,0.0,1.26,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,20,40.0,42.0,HOLD,hold,False,False,True,37.024,50.747,76.554,76.768,-4,0,2562.806,False,0.0,0.0,1.26,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,21,42.0,44.0,HOLD,hold,False,True,False,60.032,50.747,76.768,74.436,-4,0,5506.781,False,0.0,0.0,1.26,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,22,44.0,46.0,HOLD,hold,False,True,False,64.385,50.747,74.436,59.438,10,2,5735.755,False,0.0,0.0,1.26,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,23,46.0,48.0,HOLD,hold,False,False,True,38.675,50.747,59.438,58.868,-6,0,1924.308,False,0.0,0.0,1.26,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,24,48.0,50.0,HOLD,hold,False,True,False,51.861,50.747,58.868,69.465,-10,0,3330.356,False,0.0,0.0,1.26,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,25,50.0,52.0,HOLD,hold,False,True,False,73.64,50.747,69.465,62.236,10,4,7121.599,False,0.0,0.0,1.26,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,26,52.0,54.0,HOLD,hold,False,False,True,31.739,50.747,62.236,64.813,2,0,741.718,False,0.0,0.0,1.26,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,27,54.0,56.0,YAW_R,yaw,True,True,True,62.212,50.747,64.813,70.846,10,-4,4748.563,False,0.0,45.0,1.26,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,28,56.0,58.0,LEFT,translate,True,True,True,60.453,50.747,70.846,70.085,10,4,5237.601,False,0.0,45.0,0.84,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,29,58.0,60.0,LEFT,translate,True,True,True,58.381,50.747,70.085,74.175,-10,0,5410.353,False,0.0,45.0,0.42,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,30,60.0,62.0,LEFT,translate,True,True,True,56.071,50.747,74.175,71.969,8,-2,4168.883,False,0.0,45.0,0.0,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,31,62.0,64.0,YAW_L,yaw,True,False,False,46.208,50.747,71.969,70.248,10,0,3432.358,True,0.0,0.0,0.0,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,32,64.0,66.0,HOLD,hold,False,True,False,56.386,50.747,70.248,68.481,-8,6,4196.073,True,0.0,0.0,0.0,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,33,66.0,68.0,HOLD,hold,False,True,False,53.206,50.747,68.481,70.347,-10,0,4094.865,True,0.0,0.0,0.0,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_06_lateral_right_multi_confuser_return,matrix_prompt_injected,34,68.0,70.0,HOLD,hold,False,True,False,54.182,50.747,70.347,69.232,-10,0,4118.927,True,0.0,0.0,0.0,d363df5ea7afa1622a4a4b8ee6c1c022,runs/huaiqiu_mcts_06_lateral_right_multi_confuser_return/matrix_prompt_injected/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,0,0.0,2.0,HOLD,hold,False,False,True,1.032,16.333,0.0,1.032,0,0,1.958,True,0.0,0.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,1,2.0,4.0,HOLD,hold,False,False,True,1.681,16.333,1.032,1.92,0,0,4.263,True,0.0,0.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,2,4.0,6.0,HOLD,hold,False,True,False,35.203,16.333,1.92,35.09,2,-2,2174.774,True,0.0,0.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,3,6.0,8.0,BACK,translate,True,True,True,31.475,16.333,35.09,36.877,6,-4,1450.387,True,0.42,0.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,4,8.0,10.0,BACK,translate,True,True,True,26.897,16.333,36.877,37.184,0,-8,1205.937,True,0.84,0.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,5,10.0,12.0,YAW_R,yaw,True,True,True,31.439,16.333,37.184,38.63,10,-8,1074.611,False,0.84,45.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,6,12.0,14.0,HOLD,hold,False,False,True,0.999,16.333,38.63,38.526,0,0,1.794,False,0.84,45.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,7,14.0,16.0,HOLD,hold,False,False,True,1.243,16.333,38.526,38.862,0,0,2.683,False,0.84,45.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,8,16.0,18.0,HOLD,hold,False,True,False,32.19,16.333,38.862,38.501,-10,10,1171.738,False,0.84,45.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,9,18.0,20.0,YAW_L,yaw,True,True,True,29.771,16.333,38.501,37.146,10,8,1258.588,True,0.84,0.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,10,20.0,22.0,HOLD,hold,False,False,True,1.4,16.333,37.146,37.071,0,0,3.439,True,0.84,0.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,11,22.0,24.0,HOLD,hold,False,True,False,22.118,16.333,37.071,38.113,-10,0,349.266,True,0.84,0.0,0.0,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,12,24.0,26.0,LEFT,translate,True,True,True,26.787,16.333,38.113,38.46,-10,0,1145.909,True,0.84,0.0,-0.42,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,13,26.0,28.0,LEFT,translate,True,True,True,28.186,16.333,38.46,37.146,-8,0,1219.4,True,0.84,0.0,-0.84,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,14,28.0,30.0,LEFT,translate,True,True,True,32.647,16.333,37.146,38.144,10,2,1479.655,False,0.84,0.0,-1.26,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,15,30.0,32.0,YAW_R,yaw,True,True,True,35.284,16.333,38.144,39.871,10,-8,1821.533,False,0.84,45.0,-1.26,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,16,32.0,34.0,HOLD,hold,False,False,True,1.665,16.333,39.871,40.236,0,0,4.58,False,0.84,45.0,-1.26,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,17,34.0,36.0,HOLD,hold,False,False,True,1.366,16.333,40.236,40.464,0,0,3.231,False,0.84,45.0,-1.26,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
huaiqiu_mcts_07_courtyard_confuser_loop_return,matrix_game3,18,36.0,38.0,HOLD,hold,False,False,True,1.398,16.333,40.464,40.4,0,0,3.431,False,0.84,45.0,-1.26,99cacbc0ed8be0925651bd1f55928e89,runs/huaiqiu_mcts_07_courtyard_confuser_loop_return/matrix_game3/video.mp4
